,種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
2334,中古マンション等,東日本橋,18000000.0,2970000.0,20.0,900000.0,平成22年,0.0,2010.0,2010.0
2335,中古マンション等,東日本橋,20000000.0,2199999.0,30.0,666666.0,平成17年,5.0,2005.0,2010.0
2336,中古マンション等,東日本橋,20000000.0,3300000.0,20.0,1000000.0,平成13年,9.0,2001.0,2010.0
2337,中古マンション等,東日本橋,14000000.0,2310000.0,20.0,700000.0,平成16年,6.0,2004.0,2010.0
2338,中古マンション等,東日本橋,23000000.0,2529999.0,30.0,766666.0,平成16年,6.0,2004.0,2010.0
2339,中古マンション等,東日本橋,18000000.0,2970000.0,20.0,900000.0,平成16年,6.0,2004.0,2010.0
2340,中古マンション等,東日本橋,16000000.0,2640000.0,20.0,800000.0,平成11年,11.0,1999.0,2010.0
2341,中古マンション等,東日本橋,17000000.0,2805000.0,20.0,850000.0,平成16年,6.0,2004.0,2010.0
2342,中古マンション等,東日本橋,19000000.0,2507999.0,25.0,760000.0,平成13年,9.0,2001.0,2010.0
2343,中古マンション等,東日本橋,15000000.0,2475000.0,20.0,750000.0,平成13年,9.0,2001.0,2010.0
2344,中古マンション等,東日本橋,15000000.0,2475000.0,20.0,750000.0,平成13年,9.0,2001.0,2010.0
2345,中古マンション等,東日本橋,16000000.0,2640000.0,20.0,800000.0,平成13年,9.0,2001.0,2010.0
2346,中古マンション等,東日本橋,21000000.0,3465000.0,20.0,1050000.0,平成13年,9.0,2001.0,2010.0
3261,中古マンション等,東日本橋,20000000.0,3300000.0,20.0,1000000.0,平成16年,8.0,2004.0,2012.0
3260,中古マンション等,東日本橋,37000000.0,2219999.0,55.0,672727.0,平成15年,9.0,2003.0,2012.0
3259,中古マンション等,東日本橋,14000000.0,2310000.0,20.0,700000.0,平成16年,8.0,2004.0,2012.0
3258,中古マンション等,東日本橋,19000000.0,4179999.0,15.0,1266666.0,平成16年,8.0,2004.0,2012.0
3257,中古マンション等,東日本橋,40000000.0,2199999.0,60.0,666666.0,平成16年,8.0,2004.0,2012.0
3256,中古マンション等,東日本橋,33000000.0,2177999.0,50.0,660000.0,平成17年,7.0,2005.0,2012.0
3263,中古マンション等,東日本橋,36000000.0,2159999.0,55.0,654545.0,平成15年,9.0,2003.0,2012.0
3255,中古マンション等,東日本橋,70000000.0,2717647.0,85.0,823529.0,平成17年,7.0,2005.0,2012.0
3253,中古マンション等,東日本橋,17000000.0,2805000.0,20.0,850000.0,平成14年,10.0,2002.0,2012.0
8849,中古マンション等,東日本橋,23000000.0,3795000.0,20.0,1150000.0,平成15年,17.0,2003.0,2020.0
8850,中古マンション等,東日本橋,22000000.0,3630000.0,20.0,1100000.0,平成18年,14.0,2006.0,2020.0
8851,中古マンション等,東日本橋,37000000.0,4883999.0,25.0,1480000.0,平成27年,5.0,2015.0,2020.0
8852,中古マンション等,東日本橋,60000000.0,3046153.0,65.0,923076.0,平成16年,16.0,2004.0,2020.0
8853,中古マンション等,東日本橋,25000000.0,4125000.0,20.0,1250000.0,平成17年,15.0,2005.0,2020.0
3254,中古マンション等,東日本橋,36000000.0,2375999.0,50.0,720000.0,平成17年,7.0,2005.0,2012.0
4530,中古マンション等,東日本橋,18000000.0,2970000.0,20.0,900000.0,平成16年,10.0,2004.0,2014.0
8079,中古マンション等,東日本橋,16000000.0,2640000.0,20.0,800000.0,平成15年,16.0,2003.0,2019.0
8080,中古マンション等,東日本橋,39000000.0,3217500.0,40.0,975000.0,平成17年,14.0,2005.0,2019.0
5117,中古マンション等,東日本橋,18000000.0,2970000.0,20.0,900000.0,平成11年,16.0,1999.0,2015.0
5116,中古マンション等,東日本橋,22000000.0,3630000.0,20.0,1100000.0,平成16年,11.0,2004.0,2015.0
5115,中古マンション等,東日本橋,45000000.0,2699999.0,55.0,818181.0,平成10年,17.0,1998.0,2015.0
5114,中古マンション等,東日本橋,19000000.0,3135000.0,20.0,950000.0,平成13年,14.0,2001.0,2015.0
5113,中古マンション等,東日本橋,19000000.0,3135000.0,20.0,950000.0,平成15年,12.0,2003.0,2015.0
5112,中古マンション等,東日本橋,19000000.0,3135000.0,20.0,950000.0,平成15年,12.0,2003.0,2015.0
5111,中古マンション等,東日本橋,22000000.0,2419999.0,30.0,733333.0,平成15年,12.0,2003.0,2015.0
5110,中古マンション等,東日本橋,14000000.0,3079999.0,15.0,933333.0,平成9年,18.0,1997.0,2015.0
5109,中古マンション等,東日本橋,46000000.0,2759999.0,55.0,836363.0,平成15年,12.0,2003.0,2015.0
5108,中古マンション等,東日本橋,29000000.0,3189999.0,30.0,966666.0,平成15年,12.0,2003.0,2015.0
5107,中古マンション等,東日本橋,21000000.0,2771999.0,25.0,840000.0,平成16年,11.0,2004.0,2015.0
5106,中古マンション等,東日本橋,50000000.0,2749999.0,60.0,833333.0,平成17年,10.0,2005.0,2015.0
5105,中古マンション等,東日本橋,71000000.0,3347142.0,70.0,1014285.0,平成19年,8.0,2007.0,2015.0
5104,中古マンション等,東日本橋,34000000.0,2805000.0,40.0,850000.0,平成21年,6.0,2009.0,2015.0
5103,中古マンション等,東日本橋,22000000.0,3630000.0,20.0,1100000.0,平成16年,11.0,2004.0,2015.0
5102,中古マンション等,東日本橋,42000000.0,3465000.0,40.0,1050000.0,平成19年,8.0,2007.0,2015.0
5101,中古マンション等,東日本橋,19000000.0,2507999.0,25.0,760000.0,平成15年,12.0,2003.0,2015.0
1796,中古マンション等,東日本橋,20000000.0,3300000.0,20.0,1000000.0,平成16年,5.0,2004.0,2009.0
1795,中古マンション等,東日本橋,22000000.0,2074285.0,35.0,628571.0,平成17年,4.0,2005.0,2009.0
1794,中古マンション等,東日本橋,14000000.0,1847999.0,25.0,560000.0,平成16年,5.0,2004.0,2009.0
6614,中古マンション等,東日本橋,16000000.0,2640000.0,20.0,800000.0,平成13年,16.0,2001.0,2017.0
6613,中古マンション等,東日本橋,51000000.0,3365999.0,50.0,1020000.0,平成23年,6.0,2011.0,2017.0
6612,中古マンション等,東日本橋,22000000.0,3630000.0,20.0,1100000.0,平成15年,14.0,2003.0,2017.0
5118,中古マンション等,東日本橋,64000000.0,3839999.0,55.0,1163636.0,平成24年,3.0,2012.0,2015.0
6611,中古マンション等,東日本橋,24000000.0,3960000.0,20.0,1200000.0,平成15年,14.0,2003.0,2017.0
6609,中古マンション等,東日本橋,19000000.0,3135000.0,20.0,950000.0,平成16年,13.0,2004.0,2017.0
6608,中古マンション等,東日本橋,46000000.0,3035999.0,50.0,920000.0,平成16年,13.0,2004.0,2017.0
6607,中古マンション等,東日本橋,45000000.0,3299999.0,45.0,1000000.0,平成16年,13.0,2004.0,2017.0
6606,中古マンション等,東日本橋,26000000.0,4290000.0,20.0,1300000.0,平成17年,12.0,2005.0,2017.0
5099,中古マンション等,東日本橋,19000000.0,2507999.0,25.0,760000.0,平成16年,11.0,2004.0,2015.0
5100,中古マンション等,東日本橋,19000000.0,3135000.0,20.0,950000.0,平成15年,12.0,2003.0,2015.0
6610,中古マンション等,東日本橋,36000000.0,3394285.0,35.0,1028571.0,平成16年,13.0,2004.0,2017.0
5119,中古マンション等,東日本橋,40000000.0,2639999.0,50.0,800000.0,平成17年,10.0,2005.0,2015.0
5120,中古マンション等,東日本橋,19000000.0,3135000.0,20.0,950000.0,平成17年,10.0,2005.0,2015.0
5121,中古マンション等,東日本橋,18000000.0,2970000.0,20.0,900000.0,平成16年,11.0,2004.0,2015.0
6594,中古マンション等,東日本橋,55000000.0,3629999.0,50.0,1100000.0,平成21年,8.0,2009.0,2017.0
6593,中古マンション等,東日本橋,45000000.0,3712500.0,40.0,1125000.0,平成29年,0.0,2017.0,2017.0
6592,中古マンション等,東日本橋,29000000.0,3827999.0,25.0,1160000.0,平成17年,12.0,2005.0,2017.0
6591,中古マンション等,東日本橋,26000000.0,3431999.0,25.0,1040000.0,平成17年,12.0,2005.0,2017.0
6590,中古マンション等,東日本橋,24000000.0,3960000.0,20.0,1200000.0,平成16年,13.0,2004.0,2017.0
6589,中古マンション等,東日本橋,19000000.0,3135000.0,20.0,950000.0,平成15年,14.0,2003.0,2017.0
6595,中古マンション等,東日本橋,25000000.0,2749999.0,30.0,833333.0,平成17年,12.0,2005.0,2017.0
6588,中古マンション等,東日本橋,24000000.0,3167999.0,25.0,960000.0,平成15年,14.0,2003.0,2017.0
6586,中古マンション等,東日本橋,46000000.0,2759999.0,55.0,836363.0,平成10年,19.0,1998.0,2017.0
6585,中古マンション等,東日本橋,37000000.0,2034999.0,60.0,616666.0,平成7年,22.0,1995.0,2017.0
6584,中古マンション等,東日本橋,36000000.0,1979999.0,60.0,600000.0,平成7年,22.0,1995.0,2017.0
6583,中古マンション等,東日本橋,22000000.0,2903999.0,25.0,880000.0,平成24年,5.0,2012.0,2017.0
6582,中古マンション等,東日本橋,21000000.0,2771999.0,25.0,840000.0,平成24年,5.0,2012.0,2017.0
6581,中古マンション等,東日本橋,19000000.0,2507999.0,25.0,760000.0,平成16年,13.0,2004.0,2017.0
6587,中古マンション等,東日本橋,24000000.0,3960000.0,20.0,1200000.0,平成15年,14.0,2003.0,2017.0
1797,中古マンション等,東日本橋,33000000.0,3111428.0,35.0,942857.0,平成16年,5.0,2004.0,2009.0
6596,中古マンション等,東日本橋,25000000.0,3299999.0,25.0,1000000.0,平成17年,12.0,2005.0,2017.0
6598,中古マンション等,東日本橋,48000000.0,2262857.0,70.0,685714.0,平成12年,17.0,2000.0,2017.0
5122,中古マンション等,東日本橋,11000000.0,2419999.0,15.0,733333.0,平成9年,18.0,1997.0,2015.0
5123,中古マンション等,東日本橋,47000000.0,3101999.0,50.0,940000.0,平成23年,4.0,2011.0,2015.0
5124,中古マンション等,東日本橋,20000000.0,4399999.0,15.0,1333333.0,平成16年,11.0,2004.0,2015.0
5125,中古マンション等,東日本橋,19000000.0,3135000.0,20.0,950000.0,平成16年,11.0,2004.0,2015.0
5126,中古マンション等,東日本橋,37000000.0,2713333.0,45.0,822222.0,平成18年,9.0,2006.0,2015.0
5127,中古マンション等,東日本橋,28000000.0,2639999.0,35.0,800000.0,平成16年,11.0,2004.0,2015.0
6597,中古マンション等,東日本橋,40000000.0,3771428.0,35.0,1142857.0,平成16年,13.0,2004.0,2017.0
5128,中古マンション等,東日本橋,16000000.0,2640000.0,20.0,800000.0,平成17年,10.0,2005.0,2015.0
6604,中古マンション等,東日本橋,45000000.0,2699999.0,55.0,818181.0,平成15年,14.0,2003.0,2017.0
6603,中古マンション等,東日本橋,24000000.0,3960000.0,20.0,1200000.0,平成22年,7.0,2010.0,2017.0
6602,中古マンション等,東日本橋,21000000.0,3465000.0,20.0,1050000.0,平成17年,12.0,2005.0,2017.0
6601,中古マンション等,東日本橋,17000000.0,2805000.0,20.0,850000.0,平成16年,13.0,2004.0,2017.0
6600,中古マンション等,東日本橋,20000000.0,1650000.0,40.0,500000.0,平成16年,13.0,2004.0,2017.0
6599,中古マンション等,東日本橋,67000000.0,3158571.0,70.0,957142.0,平成17年,12.0,2005.0,2017.0
6605,中古マンション等,東日本橋,36000000.0,2970000.0,40.0,900000.0,平成17年,12.0,2005.0,2017.0
1798,中古マンション等,東日本橋,16000000.0,3519999.0,15.0,1066666.0,平成9年,12.0,1997.0,2009.0
1799,中古マンション等,東日本橋,28000000.0,2053333.0,45.0,622222.0,平成12年,9.0,2000.0,2009.0
1800,中古マンション等,東日本橋,15000000.0,3299999.0,15.0,1000000.0,平成11年,10.0,1999.0,2009.0
8061,中古マンション等,東日本橋,72000000.0,3394285.0,70.0,1028571.0,平成30年,1.0,2018.0,2019.0
8060,中古マンション等,東日本橋,30000000.0,4950000.0,20.0,1500000.0,平成16年,15.0,2004.0,2019.0
8059,中古マンション等,東日本橋,20000000.0,3300000.0,20.0,1000000.0,平成11年,20.0,1999.0,2019.0
8058,中古マンション等,東日本橋,49000000.0,3233999.0,50.0,980000.0,平成17年,14.0,2005.0,2019.0
8057,中古マンション等,東日本橋,35000000.0,2887500.0,40.0,875000.0,平成16年,15.0,2004.0,2019.0
8056,中古マンション等,東日本橋,20000000.0,3300000.0,20.0,1000000.0,平成11年,20.0,1999.0,2019.0
8062,中古マンション等,東日本橋,41000000.0,3382500.0,40.0,1025000.0,平成23年,8.0,2011.0,2019.0
8055,中古マンション等,東日本橋,52000000.0,3431999.0,50.0,1040000.0,平成26年,5.0,2014.0,2019.0
8053,中古マンション等,東日本橋,70000000.0,4619999.0,50.0,1400000.0,平成27年,4.0,2015.0,2019.0
8052,中古マンション等,東日本橋,42000000.0,3959999.0,35.0,1200000.0,平成16年,15.0,2004.0,2019.0
8051,中古マンション等,東日本橋,58000000.0,3189999.0,60.0,966666.0,平成17年,14.0,2005.0,2019.0
8050,中古マンション等,東日本橋,27000000.0,4455000.0,20.0,1350000.0,平成16年,15.0,2004.0,2019.0
8049,中古マンション等,東日本橋,61000000.0,3659999.0,55.0,1109090.0,平成27年,4.0,2015.0,2019.0
8048,中古マンション等,東日本橋,40000000.0,3300000.0,40.0,1000000.0,平成17年,14.0,2005.0,2019.0
8054,中古マンション等,東日本橋,37000000.0,3052500.0,40.0,925000.0,平成23年,8.0,2011.0,2019.0
8047,中古マンション等,東日本橋,72000000.0,3394285.0,70.0,1028571.0,平成19年,12.0,2007.0,2019.0
8063,中古マンション等,東日本橋,41000000.0,3006666.0,45.0,911111.0,平成17年,14.0,2005.0,2019.0
8065,中古マンション等,東日本橋,37000000.0,4883999.0,25.0,1480000.0,平成27年,4.0,2015.0,2019.0
5864,中古マンション等,東日本橋,51000000.0,3059999.0,55.0,927272.0,平成16年,12.0,2004.0,2016.0
8078,中古マンション等,東日本橋,59000000.0,3244999.0,60.0,983333.0,平成16年,15.0,2004.0,2019.0
8077,中古マンション等,東日本橋,54000000.0,3239999.0,55.0,981818.0,平成23年,8.0,2011.0,2019.0
8076,中古マンション等,東日本橋,22000000.0,3630000.0,20.0,1100000.0,平成16年,15.0,2004.0,2019.0
8075,中古マンション等,東日本橋,29000000.0,1913999.0,50.0,580000.0,平成17年,14.0,2005.0,2019.0
8074,中古マンション等,東日本橋,17000000.0,3739999.0,15.0,1133333.0,平成11年,20.0,1999.0,2019.0
8064,中古マンション等,東日本橋,33000000.0,3629999.0,30.0,1100000.0,平成15年,16.0,2003.0,2019.0
8073,中古マンション等,東日本橋,36000000.0,2970000.0,40.0,900000.0,平成17年,14.0,2005.0,2019.0
8071,中古マンション等,東日本橋,33000000.0,3629999.0,30.0,1100000.0,平成22年,9.0,2010.0,2019.0
8070,中古マンション等,東日本橋,34000000.0,2805000.0,40.0,850000.0,平成13年,18.0,2001.0,2019.0
8069,中古マンション等,東日本橋,22000000.0,4839999.0,15.0,1466666.0,平成16年,15.0,2004.0,2019.0
8068,中古マンション等,東日本橋,32000000.0,2640000.0,40.0,800000.0,平成17年,14.0,2005.0,2019.0
8067,中古マンション等,東日本橋,65000000.0,3574999.0,60.0,1083333.0,平成12年,19.0,2000.0,2019.0
8066,中古マンション等,東日本橋,25000000.0,4125000.0,20.0,1250000.0,平成13年,18.0,2001.0,2019.0
8072,中古マンション等,東日本橋,42000000.0,3079999.0,45.0,933333.0,平成16年,15.0,2004.0,2019.0
4531,中古マンション等,東日本橋,61000000.0,4025999.0,50.0,1220000.0,平成26年,0.0,2014.0,2014.0
8046,中古マンション等,東日本橋,46000000.0,3795000.0,40.0,1150000.0,平成17年,14.0,2005.0,2019.0
8044,中古マンション等,東日本橋,41000000.0,3006666.0,45.0,911111.0,平成14年,17.0,2002.0,2019.0
4539,中古マンション等,東日本橋,20000000.0,4399999.0,15.0,1333333.0,平成16年,10.0,2004.0,2014.0
4540,中古マンション等,東日本橋,17000000.0,2805000.0,20.0,850000.0,平成13年,13.0,2001.0,2014.0
4541,中古マンション等,東日本橋,16000000.0,2640000.0,20.0,800000.0,平成16年,10.0,2004.0,2014.0
4542,中古マンション等,東日本橋,65000000.0,2681250.0,80.0,812500.0,平成7年,19.0,1995.0,2014.0
4543,中古マンション等,東日本橋,38000000.0,2279999.0,55.0,690909.0,平成15年,11.0,2003.0,2014.0
4544,中古マンション等,東日本橋,18000000.0,2970000.0,20.0,900000.0,平成13年,13.0,2001.0,2014.0
4538,中古マンション等,東日本橋,35000000.0,2309999.0,50.0,700000.0,平成17年,9.0,2005.0,2014.0
4545,中古マンション等,東日本橋,42000000.0,2309999.0,60.0,700000.0,平成12年,14.0,2000.0,2014.0
6617,中古マンション等,東日本橋,20000000.0,3300000.0,20.0,1000000.0,平成16年,13.0,2004.0,2017.0
6616,中古マンション等,東日本橋,24000000.0,3960000.0,20.0,1200000.0,平成17年,12.0,2005.0,2017.0
6615,中古マンション等,東日本橋,18000000.0,2970000.0,20.0,900000.0,平成17年,12.0,2005.0,2017.0
1803,中古マンション等,東日本橋,38000000.0,1319999.0,95.0,400000.0,平成12年,9.0,2000.0,2009.0
1802,中古マンション等,東日本橋,16000000.0,2640000.0,20.0,800000.0,平成16年,5.0,2004.0,2009.0
1801,中古マンション等,東日本橋,15000000.0,3299999.0,15.0,1000000.0,平成11年,10.0,1999.0,2009.0
6618,中古マンション等,東日本橋,23000000.0,3795000.0,20.0,1150000.0,平成15年,14.0,2003.0,2017.0
8045,中古マンション等,東日本橋,42000000.0,3465000.0,40.0,1050000.0,平成19年,12.0,2007.0,2019.0
4537,中古マンション等,東日本橋,17000000.0,2805000.0,20.0,850000.0,平成13年,13.0,2001.0,2014.0
4535,中古マンション等,東日本橋,28000000.0,2310000.0,40.0,700000.0,平成12年,14.0,2000.0,2014.0
8043,中古マンション等,東日本橋,62000000.0,3409999.0,60.0,1033333.0,平成19年,12.0,2007.0,2019.0
8042,中古マンション等,東日本橋,19000000.0,4179999.0,15.0,1266666.0,平成16年,15.0,2004.0,2019.0
8041,中古マンション等,東日本橋,23000000.0,3795000.0,20.0,1150000.0,平成16年,15.0,2004.0,2019.0
8040,中古マンション等,東日本橋,40000000.0,2399999.0,55.0,727272.0,平成10年,21.0,1998.0,2019.0
8039,中古マンション等,東日本橋,23000000.0,3795000.0,20.0,1150000.0,平成15年,16.0,2003.0,2019.0
8038,中古マンション等,東日本橋,26000000.0,4290000.0,20.0,1300000.0,平成16年,15.0,2004.0,2019.0
4536,中古マンション等,東日本橋,12000000.0,2639999.0,15.0,800000.0,平成9年,17.0,1997.0,2014.0
8037,中古マンション等,東日本橋,52000000.0,3119999.0,55.0,945454.0,平成10年,21.0,1998.0,2019.0
8035,中古マンション等,東日本橋,24000000.0,3167999.0,25.0,960000.0,平成16年,15.0,2004.0,2019.0
8034,中古マンション等,東日本橋,29000000.0,3827999.0,25.0,1160000.0,平成25年,6.0,2013.0,2019.0
8033,中古マンション等,東日本橋,24000000.0,3960000.0,20.0,1200000.0,平成16年,15.0,2004.0,2019.0
4532,中古マンション等,東日本橋,20000000.0,3300000.0,20.0,1000000.0,平成16年,10.0,2004.0,2014.0
